emotion,PartNumber,clusters,words,count
Verrassing_PositiveSurprise,175,11,maand,1
Verrassing_PositiveSurprise,181,11,maand,1
Verrassing_PositiveSurprise,184,6,maand,1
Schadenfreude,24,11,maand,1
Schadenfreude,33,11,maand,1
Schadenfreude,56,6,maand,1
Schadenfreude,p69_0094,11,maand,1
Schadenfreude,104,2,maand,1
Schadenfreude,112,11,maand,1
Schadenfreude,115,6,maand,1
Tederheid_Tenderness,33,15,maand,1
Tederheid_Tenderness,49,15,maand,1
Tederheid_Tenderness,58,10,maand,1
Tederheid_Tenderness,88,15,maand,1
Tederheid_Tenderness,107,15,maand,1
Tederheid_Tenderness,112,15,maand,1
Tederheid_Tenderness,118,15,maand,1
Tederheid_Tenderness,125,15,maand,1
Tederheid_Tenderness,140,11,maand,1
Tederheid_Tenderness,167,11,maand,1
Tederheid_Tenderness,196,15,maand,1
Triomf_Triumph,30,6,maand,2
Triomf_Triumph,37,1,maand,1
Triomf_Triumph,43,11,maand,1
Triomf_Triumph,49,11,maand,1
Triomf_Triumph,67,11,maand,1
Triomf_Triumph,88,11,maand,2
Triomf_Triumph,109,11,maand,1
Triomf_Triumph,116,6,maand,1
Triomf_Triumph,148,11,maand,1
Triomf_Triumph,154,11,maand,1
Triomf_Triumph,181,11,maand,1
Trots_Pride,13,13,maand,1
Trots_Pride,35,11,maand,1
Trots_Pride,61,13,maand,1
Trots_Pride,p69_0094,13,maand,1
Trots_Pride,71,13,maand,2
Trots_Pride,80,13,maand,1
Trots_Pride,109,11,maand,1
Trots_Pride,110,13,maand,1
Trots_Pride,140,13,maand,1
Trots_Pride,161,11,maand,1
Trots_Pride,167,13,maand,1
Trots_Pride,172,13,maand,2
Trots_Pride,182,11,maand,1
Trots_Pride,190,13,maand,1
Vastberadenheid_Determination,9,11,maand,3
Vastberadenheid_Determination,39,11,maand,1
Vastberadenheid_Determination,78,11,maand,1
Vastberadenheid_Determination,98,11,maand,1
Vastberadenheid_Determination,112,11,maand,4
Vastberadenheid_Determination,113,11,maand,1
Vastberadenheid_Determination,145,11,maand,2
Vastberadenheid_Determination,172,11,maand,2
Vastberadenheid_Determination,174,7,maand,4
Vastberadenheid_Determination,180,6,maand,2
Vastberadenheid_Determination,182,11,maand,1
Vastberadenheid_Determination,195,11,maand,2
Verlichting_Elevation,26,11,maand,1
Verlichting_Elevation,56,11,maand,1
Verlichting_Elevation,57,11,maand,1
Verlichting_Elevation,73,11,maand,1
Verlichting_Elevation,98,12,maand,1
Verlichting_Elevation,123,11,maand,1
Verlichting_Elevation,128,14,maand,1
Verlichting_Elevation,177,11,maand,1
Verlichting_Elevation,184,11,maand,1
Verwondering_Awe,45,11,maand,1
Verwondering_Awe,52,3,maand,1
Verwondering_Awe,85,14,maand,1
Verwondering_Awe,161,14,maand,1
Verwondering_Awe,167,14,maand,1
Verwondering_Awe,178,14,maand,1
Zintuiglijk_SensoryPleasure,85,5,maand,1
Zintuiglijk_SensoryPleasure,146,14,maand,1
Zintuiglijk_SensoryPleasure,196,5,maand,1
Amae,29,6,maandag,2
Amae,98,12,maandag,1
Amae,114,12,maandag,1
Bewondering_Adniration,81,11,maandag,1
Dankbaarheid_Gratitude,81,12,maandag,1
Euforie_Elation,67,11,maandag,2
Hoop_Hope,107,9,maandag,1
Interesse_Interested,27,4,maandag,1
Opwinding_Excitement,43,11,maandag,2
Opwinding_Excitement,81,7,maandag,1
Verrassing_PositiveSurprise,37,0,maandag,1
Verrassing_PositiveSurprise,80,12,maandag,1
Verrassing_PositiveSurprise,113,15,maandag,2
Vastberadenheid_Determination,9,11,maandag,1
Vastberadenheid_Determination,98,11,maandag,2
Verlichting_Elevation,81,11,maandag,1
Zintuiglijk_SensoryPleasure,108,5,maandag,1
Amae,98,12,maandagochtend,1
Euforie_Elation,17,11,maandagochtend,1
Opluchting_Relief,28,11,maandagochtend,1
Bewondering_Adniration,67,14,maandenlang,1
Euforie_Elation,3,11,maandenlang,1
Hoop_Hope,p69_0094,9,maandenlang,1
Opwinding_Excitement,43,11,maandenlang,1
Triomf_Triumph,35,11,maandenlang,1
Triomf_Triumph,164,11,maandenlang,1
Trots_Pride,98,7,maandenlang,1
Triomf_Triumph,130,11,maandsalaris,1
Euforie_Elation,23,11,maandverband,1
Verwondering_Awe,107,14,maanlandschap,1
Hoop_Hope,1,9,maart,1
Hoop_Hope,120,11,maart,1
Lust,64,8,maart,1
Ontroering_Moved,29,10,maart,1
Opluchting_Relief,177,11,maart,1
Opwinding_Excitement,129,7,maart,1
Opwinding_Excitement,177,7,maart,1
Tederheid_Tenderness,182,11,maart,1
Triomf_Triumph,19,11,maart,1
Trots_Pride,115,13,maart,1
Vastberadenheid_Determination,64,6,maart,1
Interesse_Interested,70,4,maarten,1
Opwinding_Excitement,70,7,maarten,1
Amae,59,12,maastricht,1
Verrassing_PositiveSurprise,76,0,maastricht,1
Bewondering_Adniration,110,3,maat,1
Dankbaarheid_Gratitude,2,12,maat,1
Euforie_Elation,27,11,maat,1
Euforie_Elation,68,11,maat,2
Euforie_Elation,184,11,maat,3
Gerespecteerd_Respected,54,16,maat,2
Gerespecteerd_Respected,60,16,maat,2
Gerespecteerd_Respected,120,16,maat,1
Inspiratie_Inspiration,54,11,maat,1
Inspiratie_Inspiration,91,11,maat,1
Inspiratie_Inspiration,184,11,maat,1
Lust,27,8,maat,1
Opluchting_Relief,184,12,maat,1
Verrassing_PositiveSurprise,191,0,maat,1
Schadenfreude,87,11,maat,1
Verwondering_Awe,156,14,maat,1
Zintuiglijk_SensoryPleasure,52,14,maat,1
Interesse_Interested,77,4,maatschappelijk,1
Inspiratie_Inspiration,51,11,maatschappij,1
Inspiratie_Inspiration,64,11,maatschappij,1
Inspiratie_Inspiration,86,4,maatschappij,3
Inspiratie_Inspiration,123,4,maatschappij,1
Inspiratie_Inspiration,125,4,maatschappij,1
Interesse_Interested,41,4,maatschappij,2
Interesse_Interested,128,4,maatschappij,1
Verlichting_Elevation,41,11,maatschappij,1
Verwondering_Awe,108,11,maatschappij,1
Interesse_Interested,88,4,maatwerk,1
Bewondering_Adniration,45,3,machine,1
Interesse_Interested,165,11,machine,1
Opluchting_Relief,6,11,machine,1
Triomf_Triumph,180,6,machine,1
Verwondering_Awe,110,3,machine,1
Verwondering_Awe,193,14,machine,1
Zintuiglijk_SensoryPleasure,133,5,machine,3
Ontroering_Moved,53,10,macho,1
Tederheid_Tenderness,182,11,macho,1
Amae,126,11,macht,1
Hoop_Hope,44,9,macht,1
Inspiratie_Inspiration,181,11,macht,3
Interesse_Interested,165,11,macht,1
Trots_Pride,113,3,macht,1
Verlichting_Elevation,54,11,macht,1
Verwondering_Awe,13,6,macht,1
Verwondering_Awe,23,14,macht,1
Verwondering_Awe,124,11,macht,1
Verwondering_Awe,146,14,macht,1
Inspiratie_Inspiration,140,4,machtig,1
Lust,2,8,machtig,1
Verwondering_Awe,37,14,machtig,1
Verwondering_Awe,60,14,machtig,1
Verwondering_Awe,66,14,machtig,2
Verwondering_Awe,67,14,machtig,2
Verwondering_Awe,181,14,machtig,1
Verwondering_Awe,190,14,machtig,1
Gerespecteerd_Respected,23,16,machtsvertoon,1
Inspiratie_Inspiration,164,11,maché,2
Bewondering_Adniration,58,1,madrid,2
Euforie_Elation,144,1,madrid,2
Hoop_Hope,82,1,madrid,1
Hoop_Hope,144,9,madrid,1
Verrassing_PositiveSurprise,81,11,madrid,3
Amusement,103,11,madurodam,1
Tederheid_Tenderness,167,11,mager,1
Inspiratie_Inspiration,37,14,magic,1
Ontroering_Moved,37,10,magic,1
Verwondering_Awe,37,14,magic,1
Amusement,2,2,magisch,1
Euforie_Elation,70,11,magisch,1
Verwondering_Awe,30,14,magisch,1
Verwondering_Awe,92,11,magisch,1
Euforie_Elation,19,6,magna,1
Interesse_Interested,139,11,magneet,1
Trots_Pride,143,13,magzine,1
Amusement,110,2,mail,2
Amusement,144,2,mail,1
Amusement,164,2,mail,1
Euforie_Elation,2,11,mail,2
Euforie_Elation,15,11,mail,2
Euforie_Elation,29,11,mail,1
Euforie_Elation,38,6,mail,1
Euforie_Elation,57,11,mail,1
Euforie_Elation,59,6,mail,1
Euforie_Elation,74,11,mail,3
Euforie_Elation,88,6,mail,2
Euforie_Elation,96,11,mail,2
Euforie_Elation,101,11,mail,2
Euforie_Elation,139,4,mail,2
Euforie_Elation,145,0,mail,1
Euforie_Elation,159,11,mail,1
Euforie_Elation,170,6,mail,4
Euforie_Elation,177,11,mail,1
Euforie_Elation,191,6,mail,2
Hoop_Hope,147,9,mail,2
Inspiratie_Inspiration,167,11,mail,1
Interesse_Interested,83,4,mail,1
Opluchting_Relief,24,11,mail,1
Opluchting_Relief,28,11,mail,1
Opluchting_Relief,30,11,mail,1
Opluchting_Relief,56,6,mail,1
Opluchting_Relief,107,11,mail,1
Opluchting_Relief,109,11,mail,2
Opluchting_Relief,160,6,mail,1
Opluchting_Relief,167,11,mail,1
Opluchting_Relief,175,11,mail,1
Opluchting_Relief,193,11,mail,1
Opwinding_Excitement,138,11,mail,1
Opwinding_Excitement,169,11,mail,2
Verrassing_PositiveSurprise,7,7,mail,1
Verrassing_PositiveSurprise,30,11,mail,1
Verrassing_PositiveSurprise,47,0,mail,1
Verrassing_PositiveSurprise,49,0,mail,8
Verrassing_PositiveSurprise,55,0,mail,2
Verrassing_PositiveSurprise,61,0,mail,1
Verrassing_PositiveSurprise,p69_0077,0,mail,1
Verrassing_PositiveSurprise,71,0,mail,2
Verrassing_PositiveSurprise,115,0,mail,1
Verrassing_PositiveSurprise,131,0,mail,1
Verrassing_PositiveSurprise,139,11,mail,3
Verrassing_PositiveSurprise,154,0,mail,2
Verrassing_PositiveSurprise,165,0,mail,2
Verrassing_PositiveSurprise,167,11,mail,1
Verrassing_PositiveSurprise,175,11,mail,1
Verrassing_PositiveSurprise,182,11,mail,1
Verrassing_PositiveSurprise,195,0,mail,2
Schadenfreude,114,11,mail,1
Schadenfreude,180,12,mail,1
Triomf_Triumph,33,1,mail,1
Triomf_Triumph,72,11,mail,1
Triomf_Triumph,81,11,mail,1
Triomf_Triumph,88,11,mail,1
Triomf_Triumph,109,11,mail,1
Trots_Pride,38,13,mail,1
Trots_Pride,126,13,mail,1
Trots_Pride,153,13,mail,2
Trots_Pride,178,13,mail,2
Vastberadenheid_Determination,45,11,mail,2
Verlichting_Elevation,115,11,mail,1
Verrassing_PositiveSurprise,7,7,mailadres,1
Amae,138,6,mailen,2
Amusement,144,2,mailen,1
Dankbaarheid_Gratitude,72,11,mailen,1
Euforie_Elation,2,11,mailen,1
Hoop_Hope,193,11,mailen,1
Interesse_Interested,160,10,mailen,1
Interesse_Interested,170,4,mailen,1
Opluchting_Relief,109,11,mailen,1
Opluchting_Relief,147,6,mailen,2
Opluchting_Relief,174,6,mailen,1
Verrassing_PositiveSurprise,109,11,mailen,1
Vastberadenheid_Determination,45,11,mailen,1
Vastberadenheid_Determination,166,11,mailen,1
Verwondering_Awe,26,14,main,1
Zintuiglijk_SensoryPleasure,85,5,majesteit,1
Verwondering_Awe,104,14,majestueus,1
Amae,98,12,make,2
Amae,156,8,make,1
Bewondering_Adniration,79,14,make,1
Euforie_Elation,79,14,make,1
Gerespecteerd_Respected,182,16,make,6
Inspiratie_Inspiration,182,11,make,4
Interesse_Interested,72,11,make,1
Ontroering_Moved,137,14,make,1
Triomf_Triumph,49,11,make,1
Zintuiglijk_SensoryPleasure,68,11,make,1
Euforie_Elation,55,11,makelaar,1
Euforie_Elation,182,12,makelaar,3
Hoop_Hope,34,9,makelaar,1
Hoop_Hope,101,9,makelaar,1
Opluchting_Relief,p69_0077,12,makelaar,1
Opwinding_Excitement,78,7,makelaar,1
Opwinding_Excitement,109,11,makelaar,1
Opwinding_Excitement,153,12,makelaar,1
Verrassing_PositiveSurprise,34,12,makelaar,1
Verrassing_PositiveSurprise,78,0,makelaar,1
Verrassing_PositiveSurprise,98,12,makelaar,1
Trots_Pride,64,13,makelaar,1
Amae,49,12,makkelijk,1
Amae,126,11,makkelijk,1
Amae,195,12,makkelijk,1
Amusement,45,11,makkelijk,1
Amusement,175,2,makkelijk,1
Bewondering_Adniration,14,3,makkelijk,1
Bewondering_Adniration,17,3,makkelijk,1
Bewondering_Adniration,110,3,makkelijk,1
Bewondering_Adniration,114,2,makkelijk,1
Bewondering_Adniration,118,3,makkelijk,2
Bewondering_Adniration,122,3,makkelijk,3
Bewondering_Adniration,150,3,makkelijk,1
Bewondering_Adniration,181,3,makkelijk,1
Bewondering_Adniration,194,3,makkelijk,1
Dankbaarheid_Gratitude,3,12,makkelijk,1
Dankbaarheid_Gratitude,7,12,makkelijk,1
Dankbaarheid_Gratitude,35,12,makkelijk,1
Dankbaarheid_Gratitude,38,12,makkelijk,1
Dankbaarheid_Gratitude,64,12,makkelijk,1
Dankbaarheid_Gratitude,77,12,makkelijk,1
Dankbaarheid_Gratitude,81,12,makkelijk,1
Dankbaarheid_Gratitude,130,12,makkelijk,1
Dankbaarheid_Gratitude,139,11,makkelijk,1
Dankbaarheid_Gratitude,140,11,makkelijk,1
Euforie_Elation,54,11,makkelijk,1
Gerespecteerd_Respected,9,16,makkelijk,1
Hoop_Hope,81,12,makkelijk,2
Hoop_Hope,120,11,makkelijk,1
Hoop_Hope,121,9,makkelijk,1
Hoop_Hope,126,9,makkelijk,2
Hoop_Hope,138,9,makkelijk,1
Hoop_Hope,170,9,makkelijk,1
Hoop_Hope,181,9,makkelijk,1
Inspiratie_Inspiration,13,14,makkelijk,1
Inspiratie_Inspiration,38,11,makkelijk,1
Inspiratie_Inspiration,113,11,makkelijk,2
Inspiratie_Inspiration,119,14,makkelijk,1
Inspiratie_Inspiration,182,11,makkelijk,1
Inspiratie_Inspiration,183,11,makkelijk,1
Inspiratie_Inspiration,190,11,makkelijk,1
Inspiratie_Inspiration,194,11,makkelijk,1
Inspiratie_Inspiration,198,11,makkelijk,1
Interesse_Interested,7,4,makkelijk,1
Interesse_Interested,99,3,makkelijk,1
Lust,14,8,makkelijk,1
Lust,54,11,makkelijk,1
Lust,70,8,makkelijk,1
Lust,116,8,makkelijk,2
Lust,150,8,makkelijk,1
Opluchting_Relief,167,11,makkelijk,1
Opluchting_Relief,174,6,makkelijk,1
Opwinding_Excitement,133,7,makkelijk,1
Opwinding_Excitement,177,7,makkelijk,1
Verrassing_PositiveSurprise,53,6,makkelijk,1
Verrassing_PositiveSurprise,118,1,makkelijk,1
Schadenfreude,154,6,makkelijk,1
Tederheid_Tenderness,43,15,makkelijk,1
Tederheid_Tenderness,140,11,makkelijk,1
Tederheid_Tenderness,182,11,makkelijk,1
Triomf_Triumph,78,6,makkelijk,2
Triomf_Triumph,123,13,makkelijk,1
Triomf_Triumph,167,11,makkelijk,1
Triomf_Triumph,170,1,makkelijk,1
Triomf_Triumph,193,1,makkelijk,1
Trots_Pride,14,13,makkelijk,2
Trots_Pride,45,11,makkelijk,1
Trots_Pride,79,11,makkelijk,1
Trots_Pride,92,13,makkelijk,1
Trots_Pride,103,3,makkelijk,1
Trots_Pride,119,13,makkelijk,1
Trots_Pride,153,13,makkelijk,1
Trots_Pride,186,13,makkelijk,1
Trots_Pride,193,13,makkelijk,1
Trots_Pride,194,13,makkelijk,1
Vastberadenheid_Determination,54,6,makkelijk,1
Vastberadenheid_Determination,58,11,makkelijk,1
Vastberadenheid_Determination,66,6,makkelijk,1
Vastberadenheid_Determination,89,6,makkelijk,1
Vastberadenheid_Determination,98,11,makkelijk,1
Vastberadenheid_Determination,114,11,makkelijk,3
Vastberadenheid_Determination,120,6,makkelijk,1
Vastberadenheid_Determination,133,6,makkelijk,1
Vastberadenheid_Determination,141,11,makkelijk,1
Vastberadenheid_Determination,154,6,makkelijk,1
Vastberadenheid_Determination,186,11,makkelijk,1
Verlichting_Elevation,65,11,makkelijk,1
Verlichting_Elevation,170,11,makkelijk,2
Verlichting_Elevation,191,11,makkelijk,1
Verwondering_Awe,43,11,makkelijk,1
Verwondering_Awe,88,14,makkelijk,2
Verwondering_Awe,98,14,makkelijk,2
Hoop_Hope,35,9,makro,1
Triomf_Triumph,130,11,malafide,1
Verwondering_Awe,19,14,malaria,1
Verwondering_Awe,11,14,maleisië,1
Euforie_Elation,110,7,mallorca,1
Euforie_Elation,124,7,mallorca,1
Hoop_Hope,22,7,mallorca,4
Ontroering_Moved,180,10,mallorca,2
Opwinding_Excitement,98,7,mallorca,1
Opwinding_Excitement,199,7,mallorca,1
Zintuiglijk_SensoryPleasure,180,5,mallorca,1
Amusement,189,11,malta,1
Amae,45,12,mam,1
Amae,138,6,mam,1
Dankbaarheid_Gratitude,104,12,mam,1
Euforie_Elation,88,6,mam,1
Euforie_Elation,170,6,mam,1
Verwondering_Awe,168,14,mam,1
Amae,19,12,mama,2
Amae,101,12,mama,1
Trots_Pride,88,4,mama,2
Amae,23,14,man,1
Amusement,70,2,man,1
Amusement,88,11,man,4
Amusement,108,2,man,1
Amusement,112,14,man,3
Amusement,113,2,man,1
Amusement,114,2,man,1
Amusement,118,2,man,3
Amusement,120,11,man,1
Amusement,123,2,man,1
Amusement,139,2,man,3
Amusement,168,2,man,2
Bewondering_Adniration,23,3,man,1
Bewondering_Adniration,27,3,man,1
Bewondering_Adniration,54,11,man,2
Bewondering_Adniration,81,11,man,1
Bewondering_Adniration,88,4,man,3
Bewondering_Adniration,101,3,man,1
Bewondering_Adniration,118,3,man,1
Bewondering_Adniration,123,3,man,3
Bewondering_Adniration,124,3,man,3
Bewondering_Adniration,145,3,man,1
Bewondering_Adniration,153,4,man,1
Bewondering_Adniration,165,3,man,1
Bewondering_Adniration,174,4,man,1
Bewondering_Adniration,198,3,man,1
Dankbaarheid_Gratitude,118,12,man,1
Euforie_Elation,54,11,man,1
Gerespecteerd_Respected,2,16,man,1
Gerespecteerd_Respected,26,16,man,1
Gerespecteerd_Respected,112,16,man,1
Gerespecteerd_Respected,113,16,man,3
Hoop_Hope,175,9,man,1
Inspiratie_Inspiration,56,11,man,1
Inspiratie_Inspiration,57,11,man,3
Inspiratie_Inspiration,103,11,man,1
Inspiratie_Inspiration,123,4,man,1
Inspiratie_Inspiration,196,11,man,1
Interesse_Interested,9,4,man,2
Interesse_Interested,18,4,man,2
Interesse_Interested,23,4,man,1
Interesse_Interested,31,4,man,1
Interesse_Interested,72,11,man,1
Interesse_Interested,123,4,man,5
Interesse_Interested,125,11,man,1
Interesse_Interested,137,4,man,1
Lust,23,8,man,1
Lust,87,8,man,1
Ontroering_Moved,2,14,man,1
Ontroering_Moved,26,14,man,2
Ontroering_Moved,28,14,man,2
Ontroering_Moved,35,14,man,2
Ontroering_Moved,39,10,man,1
Ontroering_Moved,43,10,man,1
Ontroering_Moved,53,10,man,1
Ontroering_Moved,58,14,man,1
Ontroering_Moved,p69_0094,10,man,3
Ontroering_Moved,91,10,man,1
Ontroering_Moved,101,10,man,1
Ontroering_Moved,104,11,man,2
Ontroering_Moved,107,10,man,1
Ontroering_Moved,139,10,man,3
Ontroering_Moved,140,10,man,1
Ontroering_Moved,155,10,man,1
Ontroering_Moved,178,10,man,2
Ontroering_Moved,184,10,man,1
Ontroering_Moved,192,10,man,3
Opluchting_Relief,91,11,man,1
Opluchting_Relief,156,11,man,1
Opluchting_Relief,161,11,man,1
Opluchting_Relief,164,11,man,1
Verrassing_PositiveSurprise,72,0,man,1
Verrassing_PositiveSurprise,82,11,man,2
Verrassing_PositiveSurprise,156,0,man,4
Verrassing_PositiveSurprise,170,11,man,2
Verrassing_PositiveSurprise,191,0,man,3
Schadenfreude,18,11,man,2
Schadenfreude,50,11,man,1
Schadenfreude,65,11,man,1
Schadenfreude,70,11,man,1
Schadenfreude,114,11,man,1
Schadenfreude,141,11,man,1
Schadenfreude,161,11,man,1
Schadenfreude,183,10,man,2
Schadenfreude,191,10,man,1
Tederheid_Tenderness,57,15,man,1
Tederheid_Tenderness,70,15,man,1
Tederheid_Tenderness,120,15,man,2
Tederheid_Tenderness,139,15,man,1
Tederheid_Tenderness,168,11,man,2
Triomf_Triumph,19,11,man,1
Triomf_Triumph,88,11,man,1
Triomf_Triumph,170,1,man,1
Triomf_Triumph,193,1,man,1
Trots_Pride,2,13,man,1
Trots_Pride,23,13,man,1
Trots_Pride,141,11,man,1
Trots_Pride,184,13,man,2
Vastberadenheid_Determination,23,11,man,1
Vastberadenheid_Determination,114,11,man,1
Verlichting_Elevation,7,10,man,6
Verlichting_Elevation,11,11,man,4
Verlichting_Elevation,15,11,man,2
Verlichting_Elevation,20,14,man,2
Verlichting_Elevation,22,12,man,3
Verlichting_Elevation,34,14,man,5
Verlichting_Elevation,39,14,man,3
Verlichting_Elevation,54,11,man,2
Verlichting_Elevation,58,14,man,2
Verlichting_Elevation,p69_0077,14,man,1
Verlichting_Elevation,p69_0094,14,man,2
Verlichting_Elevation,72,11,man,5
Verlichting_Elevation,82,11,man,1
Verlichting_Elevation,97,11,man,1
Verlichting_Elevation,103,11,man,1
Verlichting_Elevation,105,11,man,1
Verlichting_Elevation,114,14,man,4
Verlichting_Elevation,118,14,man,5
Verlichting_Elevation,120,11,man,2
Verlichting_Elevation,128,14,man,1
Verlichting_Elevation,132,14,man,1
Verlichting_Elevation,145,11,man,2
Verlichting_Elevation,153,15,man,2
Verlichting_Elevation,160,3,man,1
Verlichting_Elevation,164,11,man,6
Verlichting_Elevation,168,14,man,2
Verlichting_Elevation,170,11,man,1
Verlichting_Elevation,172,14,man,2
Verlichting_Elevation,181,14,man,1
Verlichting_Elevation,182,14,man,3
Verlichting_Elevation,186,11,man,5
Verlichting_Elevation,187,11,man,6
Verlichting_Elevation,194,11,man,1
Verwondering_Awe,20,14,man,1
Verwondering_Awe,52,3,man,2
Verwondering_Awe,118,14,man,1
Verwondering_Awe,146,14,man,1
Verwondering_Awe,148,14,man,2
Verwondering_Awe,168,14,man,4
Verwondering_Awe,186,14,man,1
Verwondering_Awe,191,14,man,2
Zintuiglijk_SensoryPleasure,73,5,man,1
Zintuiglijk_SensoryPleasure,114,14,man,1
Gerespecteerd_Respected,109,16,management,1
Bewondering_Adniration,166,3,manager,2
Euforie_Elation,140,1,manager,1
Euforie_Elation,166,11,manager,2
Gerespecteerd_Respected,26,16,manager,1
Gerespecteerd_Respected,52,16,manager,1
Gerespecteerd_Respected,72,11,manager,3
Gerespecteerd_Respected,109,16,manager,1
Gerespecteerd_Respected,171,11,manager,1
Inspiratie_Inspiration,105,11,manager,1
Opluchting_Relief,109,11,manager,2
Verrassing_PositiveSurprise,33,0,manager,1
Verrassing_PositiveSurprise,166,0,manager,1
Triomf_Triumph,88,11,manager,1
Triomf_Triumph,182,11,manager,3
Trots_Pride,88,4,manager,1
Schadenfreude,143,11,mand,1
Bewondering_Adniration,165,3,mandela,1
Verlichting_Elevation,87,11,mandela,1
Euforie_Elation,189,1,manege,1
Triomf_Triumph,79,1,manege,1
Ontroering_Moved,140,10,maneschijn,1
Zintuiglijk_SensoryPleasure,158,5,mango,3
Verwondering_Awe,130,14,manhattan,1
Amae,6,8,manier,1
Amae,7,12,manier,1
Amae,11,11,manier,1
Amae,18,10,manier,2
Amae,27,12,manier,1
Amae,58,12,manier,2
Amae,77,2,manier,1
Amae,96,12,manier,1
Amae,104,12,manier,1
Amae,128,12,manier,1
Amae,133,12,manier,3
Amae,148,12,manier,1
Amae,187,11,manier,1
Amusement,17,2,manier,1
Amusement,23,2,manier,1
Amusement,27,7,manier,1
Amusement,43,2,manier,1
Amusement,52,2,manier,2
Amusement,58,2,manier,1
Amusement,p69_0094,11,manier,1
Amusement,77,2,manier,1
Amusement,104,11,manier,2
Amusement,113,2,manier,1
Amusement,150,2,manier,2
Amusement,154,2,manier,2
Amusement,158,2,manier,1
Amusement,167,2,manier,1
Amusement,169,11,manier,1
Amusement,175,2,manier,1
Bewondering_Adniration,9,3,manier,1
Bewondering_Adniration,11,3,manier,1
Bewondering_Adniration,19,11,manier,1
Bewondering_Adniration,33,3,manier,3
Bewondering_Adniration,35,3,manier,3
Bewondering_Adniration,39,4,manier,1
Bewondering_Adniration,45,3,manier,1
Bewondering_Adniration,51,3,manier,1
Bewondering_Adniration,54,11,manier,1
Bewondering_Adniration,63,3,manier,1
Bewondering_Adniration,65,3,manier,1
Bewondering_Adniration,73,3,manier,8
Bewondering_Adniration,77,3,manier,3
Bewondering_Adniration,81,11,manier,1
Bewondering_Adniration,85,3,manier,1
Bewondering_Adniration,88,4,manier,1
Bewondering_Adniration,99,3,manier,2
Bewondering_Adniration,103,11,manier,2
Bewondering_Adniration,109,3,manier,1
Bewondering_Adniration,114,2,manier,1
Bewondering_Adniration,115,3,manier,1
Bewondering_Adniration,120,11,manier,3
Bewondering_Adniration,128,3,manier,4
Bewondering_Adniration,129,3,manier,2
Bewondering_Adniration,145,3,manier,1
Bewondering_Adniration,153,4,manier,2
Bewondering_Adniration,166,3,manier,1
Bewondering_Adniration,168,4,manier,1
Bewondering_Adniration,172,3,manier,1
Bewondering_Adniration,174,4,manier,1
Bewondering_Adniration,175,3,manier,1
Bewondering_Adniration,177,3,manier,1
Bewondering_Adniration,178,3,manier,3
Bewondering_Adniration,180,3,manier,1
Bewondering_Adniration,194,3,manier,1
Dankbaarheid_Gratitude,14,12,manier,1
Dankbaarheid_Gratitude,33,12,manier,1
Dankbaarheid_Gratitude,55,12,manier,1
Dankbaarheid_Gratitude,63,11,manier,2
Dankbaarheid_Gratitude,p69_0094,12,manier,1
Dankbaarheid_Gratitude,70,12,manier,1
Dankbaarheid_Gratitude,77,12,manier,2
Dankbaarheid_Gratitude,128,5,manier,1
Dankbaarheid_Gratitude,133,12,manier,1
Dankbaarheid_Gratitude,145,12,manier,1
Euforie_Elation,6,6,manier,1
Euforie_Elation,13,6,manier,1
Euforie_Elation,30,7,manier,1
Euforie_Elation,70,11,manier,1
Euforie_Elation,77,1,manier,1
Euforie_Elation,80,6,manier,1
Euforie_Elation,175,7,manier,1
Gerespecteerd_Respected,7,16,manier,1
Gerespecteerd_Respected,9,16,manier,1
Gerespecteerd_Respected,17,16,manier,2
Gerespecteerd_Respected,18,16,manier,1
Gerespecteerd_Respected,24,16,manier,1
Gerespecteerd_Respected,26,16,manier,1
Gerespecteerd_Respected,28,11,manier,1
Gerespecteerd_Respected,53,16,manier,2
Gerespecteerd_Respected,54,16,manier,3
Gerespecteerd_Respected,58,16,manier,2
Gerespecteerd_Respected,72,11,manier,2
Gerespecteerd_Respected,88,16,manier,4
Gerespecteerd_Respected,103,14,manier,1
